timestamp_ns,system_time_ms,session_id,day_id,label,context,calibrated,baseline_ax,baseline_ay,baseline_az,ax,ay,az,gx,gy,gz,screen_rotation,note
3813056089734272,1778732479520,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.08255238,9.9038925,1.0779666,-0.23029602,0.12247839,0.029932374,0,
3813056108566876,1778732479539,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.0741775,9.88475,1.6749759,-0.27763805,0.2593121,-0.015577052,0,
3813056127399480,1778732479558,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.15792629,9.865608,1.4991034,-0.16126831,0.24251331,-0.027794348,0,
3813056146232085,1778732479577,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.28235307,9.87159,1.3256238,-0.049174614,0.24220788,-0.00763581,0,
3813056165064793,1778732479595,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.53359944,9.853643,1.6642082,0.010384701,0.27947062,0.015577052,0,
3813056183897397,1778732479615,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.4031906,9.882358,1.524228,0.092546016,0.22479823,0.06902772,0,
3813056202730001,1778732479633,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.20338993,9.859626,0.89491564,0.18539746,0.0736092,0.11331542,0,
3813056221562605,1778732479652,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.28235307,9.848858,0.6329016,0.1915061,0.07086031,0.113926284,0,
3813056240395210,1778732479671,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.4977071,9.836894,0.6795616,0.13469568,0.11575887,0.10262528,0,
3813056259227918,1778732479690,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.19262223,9.8428755,0.8135597,0.08613193,0.11026109,0.12186752,0,
3813056278060522,1778732479708,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.08973085,9.8524475,0.83389866,0.06597339,0.06017018,0.11270455,0,
3813056296893126,1778732479727,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.30149564,9.710074,0.7513463,0.07422007,0.018325943,0.07880156,0,
3813056315725730,1778732479746,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.3505485,9.773484,0.53240305,0.082161315,-0.04612029,0.062308207,0,
3813056334558335,1778732479765,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.10887343,9.730413,0.61854464,0.027488915,-0.13255766,0.060781047,0,
3813056353390939,1778732479784,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.011964113,9.80818,0.95832545,-0.020769402,-0.15393792,0.049480047,0,
3813056372223647,1778732479802,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.062213387,9.802198,1.1832508,-0.0024434591,-0.086742796,0.05131264,0,
3813056391056251,1778732479823,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.15433706,9.775877,0.8877372,0.082466744,0.04612029,0.06017018,0,
3813056409888855,1778732479840,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.1471586,9.835697,0.72023964,0.108123064,0.11575887,0.08277218,0,
3813056428721460,1778732479860,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.05623133,9.79143,0.80159557,0.07269291,0.14172062,0.10476331,0,
3813056447554064,1778732479879,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.1160519,9.804591,0.8315059,0.058337588,0.1744019,0.10109812,0,
3813056466386772,1778732479897,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.033499517,9.881161,0.80518484,0.051007207,0.14813471,0.09376775,0,
3813056485219376,1778732479916,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.12203395,9.890733,0.76331043,0.033902995,0.082161315,0.07513637,0,
3813056504051980,1778732479936,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.043070808,9.840483,0.7393822,0.021991132,0.118507765,0.024129158,0,
3813056522884585,1778732479955,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.16031912,9.902697,0.7190432,0.035430156,0.21930045,-0.007941242,0,
3813056541717293,1778732479973,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.061016977,9.96491,0.6329016,0.04886918,0.22143848,0.0061086477,0,
3813056560549897,1778732479991,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.078963146,9.897911,0.77407813,0.028099779,0.18417573,0.032070402,0,
3813056579382501,1778732480010,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.27876383,9.864411,0.87218386,0.032681264,0.18936808,0.046425723,0,
3813056598215105,1778732480031,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.24646074,9.873982,0.80159557,0.06017018,0.2073886,0.06627883,0,
3813056617047710,1778732480051,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.039481573,9.949356,0.7369894,0.08552107,0.23273948,0.0980438,0,
3813056635880418,1778732480068,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.0741775,9.8524475,0.80518484,0.09376775,0.2611447,0.10262528,0,
3813056654713022,1778732480086,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.08015956,9.753145,0.80518484,0.1075122,0.2611447,0.0876591,0,
3813056673545522,1778732480105,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.09571291,9.79143,0.6269195,0.110871956,0.2083049,0.077579826,0,
3813056692378230,1778732480124,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.15792629,9.810573,0.49172506,0.06902772,0.11514801,0.06750056,0,
3813056711210835,1778732480145,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.22612174,9.8428755,0.5096712,0.013744458,0.03695732,0.040011644,0,
3813056730043543,1778732480162,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.049052864,9.787841,0.567099,-0.021991132,0.011606431,0.020158539,0,
3813056748876147,1778732480179,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.11246266,9.860822,0.4833502,-0.028710645,0.018936807,0.0067195124,0,
3813056767708751,1778732480198,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.111266255,9.900304,0.4438686,-0.058337588,-0.034819294,-0.0015271619,0,
3813056786541355,1778732480217,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.15314065,9.875179,0.7477571,-0.10995566,-0.06169734,-0.009162972,0,
3813056805373960,1778732480236,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.050249275,9.8632145,0.89371926,-0.101708986,-0.043065965,-0.02443459,0,
3813056824206668,1778732480255,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.0035892338,9.934999,0.7190432,-0.04886918,-0.022296565,-0.021991132,0,
3813056843039272,1778732480274,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.13878371,9.944571,0.63888365,-0.041844238,-0.03695732,-0.022907428,0,
3813056861871876,1778732480293,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.21415763,9.930214,0.77647096,-0.06352994,-0.029932374,-0.028405212,0,
3813056880704480,1778732480312,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.13878371,9.920643,0.8889336,-0.056810424,0.05253437,-0.025045456,0,
3813056899537085,1778732480330,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.061016977,9.912268,0.87936234,-0.022601997,0.13805544,-9.162972E-4,0,
3813056918369689,1778732480350,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.05383851,9.887143,0.9379865,-0.0030543238,0.15760311,-0.0042760535,0,
3813056937202397,1778732480368,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.061016977,9.885947,0.8805587,0.005497783,0.11942407,-0.03329213,0,
3813056956035001,1778732480387,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.16510476,9.882358,0.7369894,0.0036651888,0.060475614,-0.046425723,0,
3813056974867605,1778732480406,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.039481573,9.889536,0.75972116,-0.018631376,0.0067195124,-0.028710645,0,
3813056993700314,1778732480425,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.0526421,9.905089,0.8327023,-0.037568185,-0.040622506,-0.0021380268,0,
3813057012532918,1778732480443,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.038285162,9.88834,0.91884387,-0.03573559,-0.06291907,0.004581486,0,
3813057031365522,1778732480463,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.12323037,9.865608,0.9164511,-0.02535089,-0.07666353,0.0097738365,0,
3813057050198126,1778732480485,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.059820566,9.913465,0.8458628,-0.018631376,-0.098960094,0.026267186,0,
3813057069030730,1778732480500,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.18065812,9.88834,0.8350951,-0.020769402,-0.098960094,0.025045456,0,
3813057087863439,1778732480518,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.08973085,9.894321,0.9164511,-0.021074835,-0.057115857,0.008246674,0,
3813057106696043,1778732480537,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.013160525,9.862019,0.910469,0.0,-0.016798781,0.0036651888,0,
3813057125528647,1778732480556,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.07058827,9.887143,0.75613195,0.02687805,-0.016798781,0.011911863,0,
3813057144361251,1778732480575,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.17826529,9.870394,0.66999036,0.02932151,-0.028710645,0.025045456,0,
3813057163193855,1778732480594,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.041874398,9.833304,0.7190432,0.023212861,-6.108648E-4,0.016798781,0,
3813057182026564,1778732480613,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.051445685,9.80818,0.71665037,0.025961753,0.03451386,0.011911863,0,
3813057200859168,1778732480631,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.08853444,9.833304,0.6735796,0.027183482,0.049480047,0.012217295,0,
3813057219691772,1778732480650,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.124426775,9.830912,0.695115,0.011300999,0.038179047,0.0027488915,0,
3813057238524376,1778732480671,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.031106694,9.82493,0.73459655,-0.0030543238,0.01802051,0.0021380268,0,
3813057257357085,1778732480689,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,-0.008374879,9.817751,0.8255238,-0.008857539,0.009162972,0.011300999,0,
3813057276189689,1778732480707,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.078963146,9.866804,0.85064846,-0.009162972,-0.0042760535,0.016187917,0,
3813057295022293,1778732480726,b259979e,20260514,Upright,Standing,1,-0.09619227,9.814176,1.2611285,0.13040884,9.846465,0.80518484,-0.008552107,-0.018631376,0.0097738365,0,
