accuracy,loss,val_accuracy,val_loss
0.8873782157897949,0.27485010027885437,0.995720386505127,0.22828292846679688
0.9315658211708069,0.17056849598884583,0.9814550876617432,0.12277109920978546
0.9406299591064453,0.13989956676959991,0.980028510093689,0.05172232165932655
0.9537729620933533,0.11361680179834366,0.9743223786354065,0.09491246193647385
0.9562655687332153,0.107171930372715,0.9087018370628357,0.35614296793937683
0.9691819548606873,0.0824546366930008,0.9857346415519714,0.03921692818403244
0.976433277130127,0.07404515892267227,0.9857346415519714,0.04071573168039322
0.979152500629425,0.060375504195690155,0.9600570797920227,0.07588218152523041
0.9739406108856201,0.06974752247333527,0.9343794584274292,0.148274764418602
