timestamp_ns,system_time_ms,session_id,day_id,label,context,calibrated,baseline_ax,baseline_ay,baseline_az,ax,ay,az,gx,gy,gz,screen_rotation,note
3903345643633259,1778822769619,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.71665037,8.87139,4.6325045,-0.20677772,-0.07055488,-0.0820086,0,
3903345662466384,1778822769638,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.1006985,8.968299,3.7160535,-0.12889247,-0.085215636,-0.05177079,0,
3903345681299405,1778822769658,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.9020941,9.156136,3.001796,-0.22663084,-0.15393792,0.01725693,0,
3903345700132530,1778822769676,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.3182454,9.24467,3.7411783,-0.32467464,-0.15974113,0.025809037,0,
3903345718965655,1778822769695,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.1268196,9.347562,4.065406,-0.28802276,-0.1960876,-0.073761925,0,
3903345737798676,1778822769714,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.6197411,9.337991,3.818945,-0.28802276,-0.1960876,-0.073761925,0,
3903345756631801,1778822769733,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.0851451,9.236296,3.8608193,-0.26725334,-0.22968516,-0.16752967,0,
3903345775464821,1778822769752,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.1353943,9.138189,4.331009,-0.30482152,-0.3008509,-0.047494736,0,
3903345794297946,1778822769770,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.58265233,9.1465645,4.3561335,-0.24648394,-0.40683594,0.004123337,0,
3903345813130967,1778822769789,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.015553347,8.950353,4.2723846,-0.20799945,-0.45601055,-0.049327333,0,
3903345831964092,1778822769808,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.26919255,8.724232,4.237689,-0.20799945,-0.45601055,-0.049327333,0,
3903345850797217,1778822769828,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.314856,8.659625,4.080959,-0.2357938,-0.52931434,-0.13973531,0,
3903345869630238,1778822769845,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.3806586,8.691928,3.7160535,-0.2357938,-0.52931434,-0.13973531,0,
3903345888463363,1778822769865,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.721436,8.76132,3.674179,-0.52931434,-0.62857985,0.0697913,0,
3903345907296384,1778822769885,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.64606214,8.662018,4.1575294,-0.69638586,-0.35857764,0.08506292,0,
3903345926129509,1778822769902,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.3926228,8.483752,4.6600223,-0.75899947,0.0772744,0.15195261,0,
3903345944962634,1778822769920,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.82911307,8.666803,5.2977095,-0.72356933,0.3762927,0.30711228,0,
3903345963795655,1778822769939,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.20338993,8.82473,5.602794,-0.59620404,0.33933538,0.240528,0,
3903345982628780,1778822769958,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.73459655,8.953942,5.8504515,-0.43493572,0.33719736,0.113162704,0,
3903346001461905,1778822769978,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.2765709,8.629715,6.0358953,-0.20158538,0.19792019,0.13545926,0,
3903346020294926,1778822769997,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-1.0671989,8.599805,5.4723854,0.042760536,-0.08429934,0.22464553,0,
3903346039128051,1778822770017,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.013160525,8.642876,5.1182475,0.12553272,-0.36926776,0.22372922,0,
3903346057961071,1778822770037,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,-0.10289137,8.991031,5.279763,0.12553272,-0.36926776,0.22372922,0,
3903346076794196,1778822770055,cb2da548,20260515,Upright,Commuting-like,1,0.47483978,9.231331,3.6363804,0.276371,9.3511505,5.849255,0.12034036,-0.54916745,-0.023060145,0,
