timestamp_ns,system_time_ms,session_id,day_id,label,context,calibrated,baseline_ax,baseline_ay,baseline_az,ax,ay,az,gx,gy,gz,screen_rotation,note
3797394687428728,1778716818123,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.6580262,9.415757,3.1477582,0.023823727,0.01802051,-0.016951498,0,
3797394706261228,1778716818141,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.6556334,9.41456,3.1896327,0.023518294,0.0042760535,-0.0368046,0,
3797394725093728,1778716818160,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.6879365,9.378669,3.0963125,0.034208428,0.0030543238,-0.053908817,0,
3797394743926280,1778716818179,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.552742,9.367901,2.9503503,0.028099779,-0.0042760535,-0.066736974,0,
3797394762758832,1778716818198,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.54436713,9.375079,3.0125637,-0.010995566,0.0027488915,-0.064904384,0,
3797394781591332,1778716818217,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.49651068,9.375079,3.2303107,-0.04978548,0.0058032153,-0.07192933,0,
3797394800423832,1778716818236,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.40677986,9.370294,3.4516466,-0.059253883,3.054324E-4,-0.08078687,0,
3797394819256332,1778716818254,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.45104706,9.37149,3.5306098,-0.043982264,0.008552107,-0.091477,0,
3797394838088936,1778716818273,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.32662028,9.367901,3.493521,-0.018936807,-0.009468404,-0.10674862,0,
3797394856921436,1778716818293,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.10049855,9.322437,3.3607194,-0.00763581,-0.036346454,-0.10980295,0,
3797394875753936,1778716818311,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.276371,9.385847,3.4037902,-0.019547673,-0.0754418,-0.09789108,0,
3797394894586436,1778716818330,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.41754755,9.332008,3.4085758,-0.015577052,-0.116675176,-0.11346813,0,
3797394913418988,1778716818350,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.44027936,9.359526,3.2733815,-0.022907428,-0.02932151,-0.12018765,0,
3797394932251540,1778716818367,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.16630118,9.306884,3.3152559,-0.051923506,0.057726722,-0.1311832,0,
3797394951084040,1778716818386,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.016749758,9.306884,3.4624143,-0.068722285,0.06750056,-0.114689864,0,
3797394969916540,1778716818405,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,-0.043070808,9.315259,3.4803605,-0.03848448,-0.064140804,-0.09697478,0,
3797394988749040,1778716818424,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.08015956,9.288938,3.4683964,-0.008552107,-0.10720677,-0.07040217,0,
3797395007581644,1778716818443,e672c6ea,20260514,Upright,Sitting,1,0.28853944,9.301402,3.4841433,0.032303106,9.290133,3.5330026,-0.0073303776,6.108648E-4,-0.05421425,0,
